asset_unique,symb_assets,type_assets,Variance,Skewness,Kurtosis,Stable \alpha,Stable \gamma,Q_{5%},Q_{2.5%},Q_{1%},Q_{0.5%},CTE_{5%},CTE_{2.5%},CTE_{1%},CTE_{0.5%},Q_{95%},Q_{97.5%},Q_{99%},Q_{99.5%},CTE_{95%},CTE_{97.5%},CTE_{99%},CTE_{99.5%},GARCH parameter,ARCH parameter
ArthurJ.Gallagher&Co_AJG,AJG,Stock,0.001876723,-34.75362512,1276.696766,1.739359567,0.005944411,-0.016123079,-0.020917155,-0.028701565,-0.033639388,-0.045505443,-0.072116247,-0.146898431,-0.263025374,0.015378996,0.019315146,0.025112232,0.027995881,0.021801253,0.026386058,0.033064816,0.039537447,0,0.9999998
Assuran_AIZ,AIZ,Stock,0.000253097,-6.780175655,136.1047814,1.706364554,0.007213,-0.020169214,-0.026728378,-0.035597517,-0.043775329,-0.035617905,-0.047999894,-0.076366498,-0.113862354,0.01897371,0.024879745,0.033166348,0.043186008,0.028552723,0.035655626,0.048251086,0.05883581,0.230143813,0.685731392
AT&TInc_T,T,Stock,0.002340228,-34.709895,1274.085685,1.67545466,0.006217324,-0.017805866,-0.024374126,-0.038460669,-0.042837825,-0.053581713,-0.085644618,-0.172959575,-0.305659544,0.01653759,0.02088964,0.026396577,0.032634152,0.022922398,0.027347089,0.03405511,0.039037305,0,0.9999998
AtmosEnergyCor_ATO,ATO,Stock,0.00083059,-30.48064145,1071.16431,1.796976966,0.006530547,-0.016600358,-0.021887423,-0.030395879,-0.041740413,-0.03892566,-0.058319946,-0.109219361,-0.184048966,0.017217789,0.02069238,0.025728839,0.028363597,0.022251359,0.025592103,0.029700938,0.032529948,6.11E-05,0.999938744
AutodeskInc_ADSK,ADSK,Stock,0.007193439,-34.47967679,1263.518623,1.632411057,0.010569308,-0.030969424,-0.040399775,-0.057777531,-0.068524747,-0.089738333,-0.143277907,-0.293241858,-0.52202413,0.03008496,0.038450161,0.052643858,0.077656381,0.047653223,0.061317641,0.087278473,0.109850317,0,0.9999998
AutomaticDataProcessin_ADP,ADP,Stock,0.000495565,-22.9491155,733.7957558,1.608519438,0.006277477,-0.019135782,-0.027200942,-0.034567389,-0.042958838,-0.039203447,-0.054967449,-0.09350182,-0.148885275,0.017087443,0.022658307,0.030051435,0.038521561,0.025833939,0.032108077,0.042634559,0.051499583,0,0.9999998
AutoZoneIn_AZO,AZO,Stock,0.001685034,31.34387448,1115.586402,1.74518992,0.007494729,-0.018171818,-0.024531662,-0.034212976,-0.051580771,-0.031798257,-0.042644683,-0.066221871,-0.09017559,0.021018717,0.027238787,0.035170964,0.043015091,0.05023455,0.075836061,0.147014348,0.255637576,0,0.9999998
"AvalonBayCommunities,Inc_AVB",AVB,Stock,0.000203603,-11.66318302,293.2376806,1.749641234,0.006460038,-0.018489691,-0.024140786,-0.030673509,-0.036703271,-0.030594328,-0.04022221,-0.060639194,-0.088010804,0.015991626,0.020646405,0.026022591,0.028896147,0.021725936,0.025396241,0.030187173,0.033129939,0.074287864,0.925711936
AveryDennisonCor_AVY,AVY,Stock,0.001657982,-31.98259477,1143.792465,1.716293386,0.0074503,-0.020296413,-0.025699018,-0.037000134,-0.044162682,-0.049504126,-0.075513056,-0.145725756,-0.251154231,0.019827673,0.025432842,0.036936685,0.047666159,0.030484152,0.038257757,0.053480953,0.065889528,0,0.9999998
"BakerHughes,aGECompan_BHGE",BHGE,Stock,0.000580083,-3.995906624,79.92820004,1.746402243,0.012509528,-0.034492162,-0.044487441,-0.058781209,-0.07119039,-0.054388809,-0.068651561,-0.097838525,-0.130613207,0.031667924,0.040421946,0.053399334,0.074821425,0.046781774,0.059018124,0.079642386,0.098754688,0.157935982,0.479029752
BallCor_BLL,BLL,Stock,0.000188839,1.793143936,23.65678785,1.723427997,0.007509997,-0.019973035,-0.025806929,-0.033114606,-0.038793013,-0.027939773,-0.03318876,-0.040349298,-0.04532404,0.020411757,0.026560812,0.03341223,0.04669783,0.032729314,0.042024183,0.062053044,0.085298015,0.915736238,0.025894855
BankofAmericaCor_BAC,BAC,Stock,0.002069834,-30.97117834,1094.782891,1.692008183,0.009274752,-0.025382478,-0.032909028,-0.04839131,-0.057326704,-0.060250637,-0.09105654,-0.169980577,-0.286708253,0.025001438,0.032638281,0.042284931,0.051479547,0.03568591,0.042884157,0.051958526,0.058654063,0,0.9999998
BaxterInternationalInc_BAX,BAX,Stock,0.000207393,6.738076561,156.6177866,1.664863433,0.006616163,-0.018778886,-0.025184582,-0.033652754,-0.041276211,-0.028489657,-0.035068568,-0.045455802,-0.053466291,0.01958377,0.022963507,0.032826387,0.038422093,0.0303042,0.039136409,0.05903644,0.081788714,0,0.9999998
BB&TCorporatio_BBT,BBT,Stock,0.001083905,-29.5142557,1025.958061,1.735930314,0.007679869,-0.021515186,-0.028634503,-0.040989029,-0.045967991,-0.047380172,-0.069828452,-0.126341329,-0.209398909,0.019598644,0.025909111,0.03160239,0.035676977,0.0269155,0.031402808,0.036924724,0.040148026,2.83E-05,0.999971475
BectonDickinso_BDX,BDX,Stock,0.000169975,3.00892352,56.72833961,1.711242879,0.006773994,-0.01881419,-0.024839337,-0.032382092,-0.043628448,-0.027863305,-0.034067381,-0.043647802,-0.04978694,0.018466603,0.023777234,0.02800735,0.034250976,0.028427252,0.035934709,0.052564051,0.075040297,0.090647368,0.67962415
BerkshireHathawa_BRK-B,BRK-B,Stock,0.000522954,-26.85334878,904.9541811,1.701233814,0.00584198,-0.014937427,-0.02053837,-0.028430075,-0.040271799,-0.034623894,-0.051116764,-0.094348244,-0.153690157,0.016592385,0.0207747,0.028299572,0.034172346,0.023428777,0.028412847,0.036205381,0.042167403,8.87E-05,0.999911083
BestBuyCo.Inc_BBY,BBY,Stock,0.00239405,-25.33436431,831.8204543,1.683117845,0.01134161,-0.032298316,-0.044742365,-0.066516389,-0.087226541,-0.079083324,-0.118908065,-0.219474422,-0.36267443,0.028219292,0.036377719,0.048981854,0.06701125,0.046738841,0.061238413,0.093384686,0.126756991,0.00017188,0.99982792
BiogenInc_BIIB,BIIB,Stock,0.002083965,23.60779014,782.7793644,1.643706568,0.010765931,-0.030360985,-0.04104647,-0.054153108,-0.068412674,-0.052919062,-0.070016071,-0.10667877,-0.152851384,0.030407142,0.04323164,0.056777824,0.07554802,0.069158731,0.100953369,0.182952389,0.303735797,0,0
BlackRoc_BLK,BLK,Stock,0.000279046,6.332395015,142.0602693,1.685807672,0.008070156,-0.022572449,-0.029873137,-0.04300677,-0.046152202,-0.03382169,-0.041320944,-0.052039197,-0.05961056,0.023231367,0.02877558,0.034681568,0.040905264,0.034851155,0.044010244,0.063176471,0.089152977,0.754211974,0.180328377
BlockH&_HRB,HRB,Stock,0.005353861,-33.89850855,1234.065419,1.681002399,0.009334414,-0.026082094,-0.035580236,-0.054161942,-0.089370468,-0.083052293,-0.134761326,-0.283446002,-0.497518808,0.024242097,0.03213405,0.042704189,0.064809406,0.039480093,0.051007892,0.074457443,0.099535668,6.22E-05,0.999937605
BoeingCompan_BA,BA,Stock,0.002331666,32.18289785,1153.059334,1.717178061,0.008486651,-0.023014161,-0.031567229,-0.045647937,-0.054599793,-0.036457292,-0.046027377,-0.058529269,-0.06634139,0.024126524,0.031683486,0.041829823,0.051317801,0.058517037,0.089862127,0.174021421,0.301698472,0,0.9999998
BookingHoldingsIn_BKNG,BKNG,Stock,0.001200839,25.19051017,837.7011611,1.600705651,0.008316179,-0.024963674,-0.031628719,-0.046554381,-0.066286289,-0.040984749,-0.05373689,-0.077281544,-0.10291698,0.024287124,0.02956885,0.048747329,0.055632805,0.051879582,0.076819158,0.138897352,0.226263148,0,0.9999998
BorgWarne_BWA,BWA,Stock,0.009323693,-35.62468491,1319.310833,1.750975956,0.011307858,-0.031866797,-0.041614357,-0.0572883,-0.070283547,-0.096877191,-0.155745303,-0.324690868,-0.588878513,0.028817363,0.034317025,0.042515503,0.048178017,0.037076048,0.042123896,0.04895945,0.053242606,0,0.9999998
BostonPropertie_BXP,BXP,Stock,0.001016937,30.62147877,1079.573921,1.772942764,0.007095862,-0.018963715,-0.025361231,-0.032985133,-0.038606163,-0.027265195,-0.032895634,-0.040314208,-0.045462731,0.018069682,0.02235843,0.028829918,0.033224481,0.03985313,0.059099773,0.112467355,0.193880228,0,0.9999998
BostonScientifi_BSX,BSX,Stock,0.004212405,-34.48036711,1263.779367,1.70205127,0.008501095,-0.022338162,-0.032215526,-0.044255758,-0.051176059,-0.06790855,-0.10819819,-0.219711675,-0.39251003,0.024285378,0.031854042,0.041568928,0.05267455,0.037573166,0.047204333,0.064840966,0.083689188,0.000164752,0.999835048
Bristol-MyersSquib_BMY,BMY,Stock,0.000298708,-0.614627767,30.39773768,1.656575171,0.00829955,-0.023338379,-0.030397923,-0.049313397,-0.066167758,-0.040896345,-0.055498544,-0.084294438,-0.111027997,0.023905194,0.030361404,0.036342098,0.05037438,0.035483396,0.043845944,0.060918087,0.080443642,0.819070164,0.014327391
BroadcomInc_AVGO,AVGO,Stock,0.000429091,-0.016451287,8.423246831,1.684156521,0.011582617,-0.031868341,-0.039312942,-0.053840349,-0.05974686,-0.04550086,-0.055747938,-0.072353696,-0.088956185,0.032958594,0.043822471,0.060031912,0.076373446,0.049696012,0.061021588,0.080498281,0.091849945,0.728009405,0.08625678
BroadridgeFinancialSolution_BR,BR,Stock,0.002885689,-34.76299503,1277.049521,1.680382709,0.00684153,-0.018048787,-0.024692601,-0.034368906,-0.047992936,-0.056322869,-0.090725067,-0.187609606,-0.337703819,0.019469249,0.024471284,0.033338953,0.035682066,0.027522666,0.033443364,0.041095236,0.047776528,0,0.9999998
Brown-FormanCorp_BF-B,BF-B,Stock,0.001666801,-32.51658241,1168.029422,1.770238512,0.007267744,-0.019053303,-0.027557616,-0.036210467,-0.052069868,-0.05063959,-0.078233042,-0.151733088,-0.261023318,0.018349854,0.023769595,0.032689036,0.037078828,0.026872097,0.033121111,0.040766876,0.047095883,0,0.9999998
C.H.RobinsonWorldwid_CHRW,CHRW,Stock,0.000182703,-0.909168224,9.174650354,1.624307022,0.007185751,-0.021165268,-0.029017103,-0.038326188,-0.054372424,-0.034061986,-0.043365406,-0.059794127,-0.073965181,0.020492415,0.026307092,0.033154144,0.039740993,0.028531006,0.034084801,0.042252564,0.048239213,0,0.31252755
CabotOil&Ga_COG,COG,Stock,0.000607599,-4.869022217,93.90248728,1.687801798,0.012110507,-0.033417843,-0.044366885,-0.059196945,-0.082527665,-0.056106509,-0.074142872,-0.113182724,-0.154624828,0.033171181,0.04235902,0.058177581,0.070313078,0.048079928,0.058687136,0.073724657,0.08295948,0,0.821781211
CadenceDesignSystem_CDNS,CDNS,Stock,0.000257934,-0.891047729,28.31495696,1.652685888,0.007940129,-0.022934707,-0.029809647,-0.045982535,-0.05707993,-0.037328584,-0.048462288,-0.067658255,-0.085816147,0.02249319,0.028283912,0.035870387,0.044288179,0.034427771,0.04365865,0.062602212,0.084964661,0,0.343757181
CampbellSou_CPB,CPB,Stock,0.000359233,-10.57487416,257.566406,1.639582302,0.007150402,-0.020975629,-0.026151791,-0.040308987,-0.067323739,-0.040992849,-0.058165093,-0.099352528,-0.140187374,0.020246422,0.025535325,0.035138981,0.042913394,0.031233099,0.039378842,0.054231945,0.069044214,0.077505977,0.922493823
CapitalOneFinancia_COF,COF,Stock,0.000432216,12.00148591,322.4820761,1.749978552,0.008706399,-0.023269984,-0.030141714,-0.041862308,-0.059245435,-0.035680948,-0.04508692,-0.062549982,-0.075241992,0.023154311,0.028276973,0.03730158,0.045241868,0.03913825,0.052734314,0.085170008,0.129695842,0,0.9999998
CapriHolding_CPRI,CPRI,Stock,0.00058135,-0.562205159,27.26632933,1.633240316,0.011104152,-0.035143169,-0.048403583,-0.07421552,-0.091793491,-0.059768199,-0.078165312,-0.112900339,-0.142394613,0.028142522,0.035735573,0.048064697,0.070373441,0.047608291,0.063406533,0.098292652,0.14218401,0,0
CardinalHealthInc_CAH,CAH,Stock,0.000877459,20.38394148,653.4963193,1.681204615,0.008672373,-0.024979756,-0.034987462,-0.049100259,-0.061606212,-0.043548314,-0.057207504,-0.082970426,-0.111742522,0.022560821,0.026771631,0.035715978,0.045162384,0.04295818,0.060886519,0.108026288,0.175955634,0,0.9999998
CarmaxIn_KMX,KMX,Stock,0.000339049,0.689962508,10.6986514,1.718844328,0.010230937,-0.028858618,-0.036079277,-0.044067685,-0.052832352,-0.040050072,-0.04794769,-0.060432242,-0.073855388,0.027031724,0.036847645,0.047351077,0.078157609,0.043747802,0.05656634,0.08173413,0.104483007,0.381255375,0.118213951
CarnivalCorp_CCL,CCL,Stock,0.00061764,-18.56146274,546.1461607,1.690062825,0.00857408,-0.025069096,-0.035032311,-0.048831934,-0.064456271,-0.050147616,-0.070777499,-0.11611925,-0.178753982,0.02202097,0.027440493,0.034648029,0.039946301,0.030106274,0.035964315,0.044212962,0.05101115,0.035036612,0.964963188
CaterpillarInc_CAT,CAT,Stock,0.00062215,16.18069552,466.5450817,1.672350912,0.009232686,-0.026353651,-0.03462605,-0.046447728,-0.060745991,-0.03961673,-0.048766334,-0.063801152,-0.0740116,0.024475319,0.032132813,0.044378279,0.05220193,0.045295377,0.06245058,0.102568517,0.15641449,0,0.9999998
CboeGlobalMarket_CBOE,CBOE,Stock,0.000668155,-24.82384548,812.7335981,1.778333515,0.007724314,-0.01935809,-0.024799221,-0.03409889,-0.047252375,-0.041027295,-0.060014515,-0.108488291,-0.175496228,0.020467033,0.02622502,0.032681762,0.03711772,0.028020268,0.032735565,0.037474348,0.040225492,0,0.9999998
CBREGrou_CBRE,CBRE,Stock,0.001207218,-26.49714185,888.5669379,1.681486528,0.008901333,-0.025337778,-0.033013344,-0.051511191,-0.058345103,-0.054543439,-0.079822584,-0.141933887,-0.229375624,0.022862846,0.030318356,0.039824192,0.048248347,0.03474324,0.042663403,0.056040902,0.06826099,0,0.9999998
CBSCorp_CBS,CBS,Stock,0.000267712,0.953786523,17.1629609,1.845789339,0.009812403,-0.02417227,-0.033039186,-0.042152243,-0.049776974,-0.036215429,-0.043777803,-0.053088763,-0.060512733,0.023839702,0.031321979,0.038781489,0.043505816,0.0355318,0.043574955,0.057597597,0.074884435,0,0.151674433
CD_CDW,CDW,Stock,0.000463403,-14.23324825,392.5442159,1.606808762,0.00795875,-0.023326636,-0.030832377,-0.041864565,-0.047959353,-0.042316655,-0.057334387,-0.090415051,-0.136045468,0.023510107,0.030892552,0.040612062,0.052029089,0.035132658,0.043784572,0.057891409,0.069381552,0.000148093,0.999851707
Celanes_CE,CE,Stock,0.000674816,-18.47991584,552.8788285,1.732370279,0.008890329,-0.024736925,-0.036551647,-0.045948958,-0.06162383,-0.049302311,-0.068476586,-0.112515303,-0.17018942,0.023682274,0.029343385,0.036547063,0.045640401,0.033914581,0.041905257,0.056694195,0.072796618,0.000406054,0.999593746
CelgeneCorp_CELG,CELG,Stock,0.000440966,-1.64986327,33.30767889,1.652907173,0.01045304,-0.030144154,-0.041449537,-0.051113905,-0.063712643,-0.049694556,-0.063444001,-0.091781471,-0.126750086,0.028294482,0.035045564,0.049434702,0.059545717,0.042591496,0.053883704,0.074177268,0.093232015,0.775389796,0.129149326
CenteneCorporatio_CNC,CNC,Stock,0.002910334,-29.76757911,1036.465147,1.647801416,0.011101389,-0.03057896,-0.044032439,-0.061190592,-0.084922937,-0.076413095,-0.115487887,-0.218494597,-0.367722251,0.031426562,0.040456166,0.051176749,0.05959002,0.044466801,0.053210485,0.0664298,0.077463501,0,0.9999998
CenterPointEnerg_CNP,CNP,Stock,0.000494818,-23.26332483,745.8710613,1.797591863,0.007300989,-0.020271207,-0.024515354,-0.035439901,-0.042752382,-0.037775905,-0.053003669,-0.091199818,-0.1424482,0.017774389,0.021258224,0.02849151,0.033553871,0.023843671,0.028126239,0.034098953,0.037505831,0,0.9999998
CenturyLinkIn_CTL,CTL,Stock,0.000423274,-0.184177489,10.40778935,1.60430283,0.010090063,-0.030840538,-0.042356892,-0.064665533,-0.076511484,-0.050342551,-0.064853943,-0.085624133,-0.103332179,0.029366761,0.039374189,0.057238719,0.072522948,0.046846798,0.059833233,0.081241099,0.0985295,0.792120216,0.098484167
Cerne_CERN,CERN,Stock,0.001972496,31.31010355,1112.153533,1.708198906,0.008455496,-0.023994029,-0.030905825,-0.044307156,-0.05413646,-0.036791083,-0.045917193,-0.061379036,-0.074466561,0.021983887,0.026312501,0.038010311,0.051118868,0.053589513,0.082740028,0.164554568,0.28568956,0,0.9999998
CFIndustriesHoldingsIn_CF,CF,Stock,0.001193051,-14.95843605,415.1642044,1.711892361,0.013841003,-0.037325734,-0.050445675,-0.065446213,-0.083977558,-0.067281213,-0.091664448,-0.147300456,-0.221724694,0.036467644,0.047534526,0.063684685,0.072344465,0.052624989,0.063430342,0.077467508,0.087537023,0,0.9999998
CharlesSchwabCorporatio_SCHW,SCHW,Stock,0.000995889,-21.16429723,657.0066906,1.733127147,0.010764876,-0.029907978,-0.040788113,-0.049317888,-0.054492348,-0.056622187,-0.077769595,-0.128602209,-0.204546275,0.027735471,0.034057334,0.045632973,0.054415292,0.03786005,0.045188477,0.055108419,0.059518394,0,0.9999998
CharterCommunication_CHTR,CHTR,Stock,0.001406617,26.45219995,887.0118918,1.663877287,0.009385595,-0.025287784,-0.0331965,-0.041037056,-0.057612829,-0.037571093,-0.046390508,-0.061698177,-0.075519704,0.027498178,0.036156235,0.050346921,0.061123828,0.05892758,0.086092656,0.154967546,0.255930826,0,0.9999998
ChevronCorp_CVX,CVX,Stock,0.001185446,-29.18773136,1011.945344,1.613839385,0.007617513,-0.022593584,-0.031348151,-0.040422743,-0.04886764,-0.049170375,-0.071433373,-0.129661063,-0.215488803,0.02125595,0.031063076,0.037824691,0.041072836,0.031764813,0.037833837,0.044416264,0.049266517,0,0.9999998
ChipotleMexicanGril_CMG,CMG,Stock,0.001991259,26.20860155,875.5099604,1.597755696,0.00973585,-0.028040171,-0.0383548,-0.06175063,-0.073382375,-0.048353067,-0.063294219,-0.086150886,-0.104107835,0.027674773,0.040691537,0.056857837,0.068338739,0.068320867,0.103394804,0.191727606,0.322777861,0,0.9999998
ChubbLimite_CB,CB,Stock,0.003219883,-36.00563703,1338.296108,1.750905388,0.005982329,-0.015925756,-0.020729659,-0.027040209,-0.037348799,-0.052650748,-0.086337729,-0.184622509,-0.336714883,0.01545638,0.018760595,0.025766539,0.032103908,0.021551297,0.025793774,0.03284561,0.037008709,0,0.9999998
Church&Dwigh_CHD,CHD,Stock,0.001840778,-33.89720738,1234.62243,1.749338809,0.00628852,-0.016278109,-0.02254764,-0.03136313,-0.048447823,-0.048487608,-0.076990985,-0.157864715,-0.27735387,0.017262209,0.021500723,0.026891763,0.034992847,0.023985095,0.028933967,0.037745332,0.045183314,0,0.9999998
CIGNACorp_CI,CI,Stock,0.000491004,12.43543374,333.9167875,1.731258111,0.008881266,-0.023080938,-0.03299464,-0.04218868,-0.056830215,-0.038169379,-0.048589669,-0.066063688,-0.080985677,0.023864896,0.029105794,0.039727581,0.051910578,0.041876165,0.056847173,0.093029629,0.141771853,0,0.9999998
CimarexEnerg_XEC,XEC,Stock,0.000564354,0.634175202,10.85699991,1.78462929,0.014184294,-0.038650511,-0.047674893,-0.056683775,-0.070567215,-0.052176147,-0.061430505,-0.075694616,-0.087519221,0.035223584,0.042745897,0.05987165,0.075613835,0.052838321,0.06639281,0.091487938,0.11414759,0.869340897,0.075439006
CincinnatiFinancia_CINF,CINF,Stock,0.000144636,2.217995133,44.02789584,1.725546033,0.006152724,-0.016906807,-0.022992403,-0.030796135,-0.04031113,-0.025906758,-0.032869543,-0.043256564,-0.052204342,0.016851286,0.021847262,0.028342977,0.034617091,0.026825032,0.034480456,0.049465732,0.068771754,0.446273353,0.221833636
CintasCorporatio_CTAS,CTAS,Stock,0.00044707,-19.7781696,609.1507808,1.620617884,0.006159066,-0.017829494,-0.024698783,-0.035521317,-0.044040965,-0.036468495,-0.052096049,-0.089196881,-0.139508704,0.018026401,0.024817998,0.034344727,0.050997504,0.030683417,0.040469029,0.058443288,0.07171939,0,0
CiscoSystem_CSCO,CSCO,Stock,0.004516743,-35.3970253,1308.297648,1.62562073,0.007183507,-0.021140694,-0.029133433,-0.040889496,-0.049426139,-0.067831363,-0.109745902,-0.226470602,-0.409176111,0.020691077,0.02536362,0.035109057,0.04782159,0.030870937,0.03860798,0.053150086,0.065956688,0,0.9999998
CitigroupInc_C,C,Stock,0.00024474,-0.09387002,7.448359509,1.637296535,0.008597385,-0.024574441,-0.033520533,-0.045691374,-0.052960033,-0.037516841,-0.045682029,-0.057431796,-0.065341833,0.024104318,0.031559329,0.041130598,0.048913671,0.035464045,0.043179931,0.054563017,0.064192389,0.806558149,0.114411023
CitizensFinancialGrou_CFG,CFG,Stock,0.001126375,-22.97128407,701.0067946,1.78970382,0.009971343,-0.027431669,-0.036087051,-0.046751951,-0.061128635,-0.05606936,-0.081413792,-0.144174832,-0.233968162,0.025240605,0.031655783,0.04435574,0.050354936,0.035725134,0.043160073,0.051944046,0.056984673,0,0.9999998
CitrixSystem_CTXS,CTXS,Stock,0.000332656,6.572304841,148.9632043,1.626975884,0.007468299,-0.022477124,-0.02887548,-0.045106374,-0.062066698,-0.036214289,-0.046942721,-0.065355518,-0.078627474,0.021654175,0.028830126,0.041824524,0.062309077,0.039570992,0.05370923,0.086141896,0.121186735,0.003427277,0.996572523
CMEGroupInc_CME,CME,Stock,0.000471758,-21.62524279,678.2962186,1.711533478,0.007259547,-0.020289213,-0.026197951,-0.033801321,-0.039443901,-0.037466855,-0.051609575,-0.08505392,-0.13408455,0.020442599,0.024349521,0.031387602,0.034720143,0.026961183,0.031356067,0.038187735,0.04342119,0,0.9999998
CMSEnerg_CMS,CMS,Stock,0.003235824,-35.86865228,1331.395317,1.813283328,0.0064836,-0.01711363,-0.022080176,-0.028918354,-0.039858525,-0.054401559,-0.08842822,-0.188647212,-0.341011191,0.015945779,0.01944749,0.024104357,0.026599329,0.020692458,0.023939564,0.027351381,0.029489212,0.692058993,0.307940807
