asset_unique,symb_assets,type_assets,Variance,Skewness,Kurtosis,Stable_alpha,Stable_gamma,Q_5,Q_2_5,Q_1,Q_0_5,CTE_5,CTE_2_5,CTE_1,CTE_0_5,Q_95,Q_97_5,Q_99,Q_99_5,CTE_95,CTE_97_5,CTE_99,CTE_99_5,GARCH_parameter,ARCH_parameter
InterpublicGrou_IPG,IPG,Stock,0.000223498,-0.557098362,11.84100705,1.780546486,0.008592657,-0.02428275,-0.030382737,-0.039463848,-0.04854414,-0.03511911,-0.042837431,-0.057399397,-0.071102394,0.022008167,0.026692025,0.034397175,0.042969203,0.031050547,0.038080666,0.050683079,0.061204104,0.722930469,0.07077473
IntlFlavors&Fragrance_IFF,IFF,Stock,0.000195951,-2.540987183,31.12764579,1.717295812,0.007053226,-0.019748472,-0.024347022,-0.035945931,-0.049604668,-0.033403051,-0.044689866,-0.069845614,-0.097663769,0.019629818,0.023279287,0.031892101,0.041717209,0.027514074,0.03360321,0.04446013,0.052007462,0.180662864,0.671790859
IntuitInc_INTU,INTU,Stock,0.000206831,-0.652123329,13.21527781,1.625836676,0.007210412,-0.020981106,-0.029165567,-0.041502802,-0.048747058,-0.033974943,-0.043165003,-0.057234075,-0.070922395,0.020510159,0.028778665,0.039137932,0.055348649,0.033181144,0.041791703,0.056102375,0.064689737,0.255412886,0.465156625
IntuitiveSurgicalInc_ISRG,ISRG,Stock,0.000304243,0.427207107,13.79674722,1.622326316,0.00858868,-0.024412022,-0.033985157,-0.054451491,-0.066798384,-0.039747064,-0.051172905,-0.068163514,-0.077168197,0.02574782,0.032214707,0.049179455,0.064568485,0.041036618,0.053387633,0.075876746,0.094732163,0.803809249,0.095414708
InvescoLtd_IVZ,IVZ,Stock,0.000276684,-0.83347893,8.723997143,1.731830574,0.009477278,-0.028145355,-0.035965947,-0.046403751,-0.052480465,-0.040759787,-0.04964999,-0.064030107,-0.078604098,0.025358497,0.031421827,0.038819272,0.045741864,0.03364243,0.039193623,0.046859615,0.0512488,0.773851194,0.138980716
IronMountainIncorporate_IRM,IRM,Stock,0.0002361,0.65773938,19.92830003,1.732857434,0.0082484,-0.024081363,-0.032139489,-0.041926149,-0.056463996,-0.036440274,-0.045136873,-0.059737798,-0.070138103,0.020678104,0.027086753,0.03651678,0.044550541,0.032679521,0.041505991,0.058284486,0.076652742,0.118845532,0.087075651
J.B.HuntTransportService_JBHT,JBHT,Stock,0.000182999,0.011736369,4.44107008,1.835753638,0.00842963,-0.022231348,-0.028286201,-0.036000907,-0.040499798,-0.030307745,-0.035572861,-0.041851351,-0.045034572,0.020974655,0.026808808,0.03517011,0.042196211,0.029767816,0.035488132,0.044739665,0.052239281,0.9,0.05
JMSmucke_SJM,SJM,Stock,0.000171745,-0.569425855,12.64968639,1.664058909,0.006658303,-0.019266703,-0.026495049,-0.0381239,-0.049295436,-0.032423839,-0.041795088,-0.058365186,-0.074275278,0.017678238,0.022494323,0.031355027,0.041958999,0.027595141,0.035001618,0.049960611,0.063797154,0.379255414,0.192082768
JPMorganChase&Co_JPM,JPM,Stock,0.000170562,-0.089444576,6.041860949,1.674502162,0.00714544,-0.021251176,-0.027089701,-0.037670892,-0.0434735,-0.030648198,-0.03715131,-0.046318167,-0.050707957,0.021160901,0.028602939,0.034590515,0.04094002,0.03012795,0.03605505,0.044220767,0.050956745,0.694633314,0.133793556
JackHenry&Associate_JKHY,JKHY,Stock,0.000108224,-0.219797887,6.725905932,1.789303228,0.006149975,-0.016305544,-0.022276404,-0.028979757,-0.03480515,-0.024528537,-0.030117788,-0.036958932,-0.042718465,0.016245393,0.019375755,0.025647468,0.029180201,0.022156814,0.026739836,0.033809052,0.040345662,0.675213916,0.134643133
JacobsEngineeringGrou_JEC,JEC,Stock,0.000251457,-0.032574198,8.689287844,1.728460594,0.008782256,-0.024220286,-0.032499016,-0.041609371,-0.050051073,-0.036695067,-0.044485397,-0.058026035,-0.069914722,0.023781629,0.031161655,0.040831501,0.051279722,0.036362848,0.045342135,0.060623364,0.074094318,0.723601232,0.084536334
Johnson&Johnso_JNJ,JNJ,Stock,0.000101692,-1.133222001,13.75217905,1.708933475,0.005477174,-0.015494546,-0.021669797,-0.029182136,-0.035500051,-0.024800319,-0.031286394,-0.041975474,-0.052850886,0.015080082,0.018870144,0.023428931,0.027817574,0.020811021,0.024844627,0.031239874,0.036213624,0.902185687,0.05480173
JohnsonControlsInternationa_JCI,JCI,Stock,0.000189788,-0.076616748,8.637145514,1.772941844,0.007950638,-0.022571282,-0.028131331,-0.037534099,-0.045791625,-0.032428391,-0.039635171,-0.051802619,-0.062326171,0.01968661,0.025104499,0.031977337,0.042064221,0.029416841,0.036321374,0.04799395,0.059832233,0.705125254,0.07168241
JuniperNetwork_JNPR,JNPR,Stock,0.000293774,-1.22008247,14.24067215,1.561215045,0.007993155,-0.026968129,-0.035703749,-0.059591401,-0.076198528,-0.044781621,-0.058691619,-0.082481709,-0.097049636,0.021970153,0.030261704,0.042807239,0.053205809,0.035288612,0.044730326,0.059751796,0.070795977,0,0.138212273
KLACorporatio_KLAC,KLAC,Stock,0.000354044,-1.0850637,24.6192531,1.565926642,0.008642879,-0.028936357,-0.036822895,-0.053657199,-0.06576016,-0.046386647,-0.059822638,-0.082174184,-0.105202104,0.025373976,0.033513931,0.046525639,0.061506403,0.039473857,0.050076125,0.069918647,0.087360291,0.438504177,0.123424912
KansasCitySouther_KSU,KSU,Stock,0.000281694,-1.260673566,13.19690837,1.770998949,0.009518767,-0.026677125,-0.033872972,-0.046248411,-0.052459106,-0.040837842,-0.051692852,-0.071531496,-0.093945622,0.025131618,0.030969525,0.04006264,0.045460069,0.034010617,0.03972978,0.048022544,0.052843923,0.968995038,0.012153267
KelloggCo_K,K,Stock,0.000150728,-0.127443123,9.876809957,1.571459781,0.006060343,-0.019867655,-0.025173507,-0.034822769,-0.040671285,-0.029255287,-0.03575849,-0.047550445,-0.057092495,0.018466402,0.024152222,0.031620703,0.040492991,0.028024093,0.034550688,0.046475057,0.057827124,0.033838782,0.170403011
KeyCor_KEY,KEY,Stock,0.000265353,-0.432441169,5.459407424,1.793587602,0.00968349,-0.026221491,-0.03474637,-0.050315579,-0.059265424,-0.040242876,-0.04945395,-0.061593969,-0.06874229,0.023489313,0.031238017,0.039378119,0.047303883,0.033988147,0.040758023,0.050720968,0.057409527,0.627914902,0.170184296
Kimberly-Clar_KMB,KMB,Stock,0.000124181,-0.431686039,7.861716748,1.727265631,0.006236287,-0.017868995,-0.022515378,-0.030647603,-0.0377798,-0.026426032,-0.032756897,-0.043393483,-0.052272671,0.016705646,0.020520287,0.027384464,0.038025166,0.024047382,0.029324222,0.039083701,0.046411128,0.76759052,0.084031999
KimcoRealt_KIM,KIM,Stock,0.000192654,-0.196823279,4.793477866,1.815290259,0.008496586,-0.024379014,-0.029639598,-0.036701092,-0.043342953,-0.032240215,-0.037521272,-0.046478717,-0.052595145,0.02062461,0.026185289,0.034192227,0.041150401,0.02895656,0.035192264,0.045176887,0.052644697,0.93710687,0.050690281
KinderMorga_KMI,KMI,Stock,0.000347077,0.20884821,10.45443787,1.602071997,0.009229894,-0.02874284,-0.040109384,-0.051913545,-0.061395914,-0.044251894,-0.054472876,-0.069032707,-0.083335703,0.025833704,0.037323968,0.05319549,0.070446012,0.043797553,0.056521468,0.077714577,0.092611905,0.902421839,0.080878792
Kohl'sCorp_KSS,KSS,Stock,0.000525861,-1.410593459,17.29452717,1.701870187,0.011767039,-0.033138573,-0.046471291,-0.069403362,-0.093407556,-0.058411764,-0.077015288,-0.112259956,-0.143216402,0.029844363,0.037877088,0.048292004,0.060040623,0.04456748,0.055617828,0.075511997,0.095840322,0,0.283903911
KrogerCo_KR,KR,Stock,0.000300264,-1.947433879,24.11475058,1.679643838,0.008654024,-0.023589948,-0.03334893,-0.046047584,-0.074706777,-0.042524393,-0.056707437,-0.085389133,-0.1157924,0.023598903,0.032894809,0.043900359,0.049986259,0.036000614,0.044050712,0.055761225,0.064784786,0.558758341,0.113469343
LBrandsInc_LB,LB,Stock,0.000511689,-1.679520524,15.6532162,1.65306734,0.011104629,-0.032367374,-0.046933855,-0.072209724,-0.128289029,-0.060455115,-0.081314032,-0.120632105,-0.152526209,0.030036569,0.038943464,0.050303777,0.060387792,0.043463696,0.052546876,0.068141881,0.081009539,0.108328524,0.376486862
LKQCorporatio_LKQ,LKQ,Stock,0.000269313,-1.973535961,26.15154596,1.739931379,0.008732541,-0.024249727,-0.030139397,-0.045261014,-0.060129019,-0.039546184,-0.051670015,-0.076231342,-0.101655511,0.022809467,0.029786313,0.03581176,0.042082378,0.032982287,0.039344062,0.050123911,0.061108926,0.44053444,0.150266377
LaboratoryCorp.ofAmericaHold_LH,LH,Stock,0.000166388,-1.0404091,10.98914171,1.711338925,0.006986223,-0.019010672,-0.025046098,-0.035323179,-0.052932725,-0.031030848,-0.040402419,-0.058537291,-0.075398294,0.01984569,0.024900564,0.033783156,0.038245727,0.027733294,0.033025014,0.039798347,0.043282847,0.9,0.05
LamResearc_LRCX,LRCX,Stock,0.000393886,0.014671128,7.267110618,1.697184402,0.010955391,-0.031003694,-0.043058605,-0.055524218,-0.063299443,-0.046506808,-0.057016677,-0.06835793,-0.07888241,0.030519544,0.038722915,0.048966499,0.062074456,0.044288031,0.054723798,0.071695545,0.087430586,0.9,0.05
Leggett&Plat_LEG,LEG,Stock,0.000179055,-0.41831839,9.723843397,1.737433448,0.007381488,-0.020544484,-0.028235472,-0.039878533,-0.05018402,-0.032808784,-0.041630927,-0.05475839,-0.06375264,0.018339156,0.022679971,0.033075344,0.043557063,0.028027877,0.035354618,0.048174467,0.058525134,0.3525249,0.237507045
LeidosHolding_LDOS,LDOS,Stock,0.00032518,-4.350709973,68.60189838,1.701472777,0.0081478,-0.022178322,-0.027232741,-0.044891633,-0.061613788,-0.041043051,-0.057299814,-0.095528405,-0.138399817,0.021963334,0.027088257,0.040597137,0.061210126,0.03440185,0.044087399,0.062680254,0.076682631,0,0.590410547
LennarCorp_LEN,LEN,Stock,0.000286135,0.018708537,4.912798522,1.812945429,0.010335273,-0.027139133,-0.036326847,-0.042864771,-0.052312015,-0.038327029,-0.044940692,-0.054663587,-0.061841956,0.02736315,0.035115408,0.042991757,0.048587061,0.037741589,0.044564871,0.054985532,0.06333553,0.9,0.05
Lilly(Eli)&Co_LLY,LLY,Stock,0.000187602,-0.543492839,8.897801917,1.646567869,0.00716907,-0.021824304,-0.029061548,-0.037690124,-0.048055231,-0.032823453,-0.04092266,-0.054388377,-0.065730311,0.021394331,0.027088016,0.039218886,0.044630502,0.031192505,0.037827521,0.047397861,0.054123911,0.897046503,0.067129726
LincolnNationa_LNC,LNC,Stock,0.000319626,-0.831921305,8.465011962,1.695395069,0.009768147,-0.030817043,-0.040525106,-0.051354619,-0.061311376,-0.045380413,-0.055663607,-0.072274764,-0.088661242,0.024878611,0.033245039,0.042977123,0.054009252,0.036598465,0.043747858,0.05459294,0.062313808,0.633532885,0.182359633
Lindepl_LIN,LIN,Stock,0.000136747,0.126716678,4.583784568,1.765078312,0.006918642,-0.018214867,-0.024330102,-0.030666858,-0.033883937,-0.025997132,-0.030544168,-0.035380693,-0.038827879,0.019300806,0.025705443,0.031694125,0.037910133,0.02778475,0.0328452,0.039829489,0.044284735,0.879110287,0.079152362
LockheedMartinCorp_LMT,LMT,Stock,0.000124625,-0.238100245,7.263113655,1.694819933,0.006117838,-0.017867613,-0.022962954,-0.032198871,-0.036976928,-0.026600951,-0.032548632,-0.041117968,-0.047805321,0.017105165,0.022259527,0.027659721,0.032432593,0.024776106,0.029954133,0.038810176,0.047269549,0.935844131,0.038762912
LoewsCorp_L,L,Stock,0.000110739,-0.336173379,6.148827047,1.724587299,0.00596566,-0.017675516,-0.023065146,-0.02933715,-0.036716927,-0.025638398,-0.030726419,-0.039151288,-0.046471257,0.016345967,0.019971366,0.026579547,0.030316002,0.022556399,0.027270375,0.034025691,0.038666856,0.609392457,0.202561153
Lowe'sCos_LOW,LOW,Stock,0.000220768,-0.099683549,11.67184919,1.728788662,0.008064445,-0.020772242,-0.030648592,-0.040573008,-0.048563189,-0.034219424,-0.043517096,-0.056782274,-0.06869267,0.021709603,0.026519133,0.0353227,0.054217664,0.033092343,0.042057128,0.060407724,0.07543672,0.10010314,0.444584336
LyondellBasel_LYB,LYB,Stock,0.000314775,-0.388516132,6.500402757,1.682020201,0.009786656,-0.030448031,-0.039736056,-0.047596223,-0.055344126,-0.042693878,-0.051046454,-0.063485394,-0.076037836,0.028292412,0.034180684,0.049157233,0.054483752,0.038887437,0.046761063,0.056718718,0.061436013,0.942054111,0.044606104
M&TBankCorp_MTB,MTB,Stock,0.000173358,-0.392619587,5.21974017,1.6779643,0.007271813,-0.022047345,-0.030272384,-0.039067048,-0.045387846,-0.032825859,-0.039453109,-0.047380794,-0.051806757,0.019639506,0.026246472,0.032763793,0.038425054,0.028328535,0.033917137,0.041022056,0.045436854,0.756576136,0.117632645
MGMResortsInternationa_MGM,MGM,Stock,0.000422791,-0.218835627,5.517365686,1.782465892,0.012167919,-0.032043949,-0.044956225,-0.057480666,-0.068189979,-0.04849558,-0.059385979,-0.073985355,-0.086311304,0.031716006,0.040591088,0.049257336,0.06302213,0.045103483,0.0538596,0.068043215,0.080357303,0.685136985,0.153261989
MSCIIn_MSCI,MSCI,Stock,0.0001945,-0.114928876,5.08457894,1.761709102,0.008171315,-0.021832175,-0.028409904,-0.039847228,-0.044357515,-0.031370198,-0.038473645,-0.046623711,-0.051272024,0.022458606,0.029063282,0.039101602,0.04423811,0.032117919,0.038646248,0.047851567,0.05438808,0.714461854,0.142591537
Maceric_MAC,MAC,Stock,0.000216299,-0.14320108,7.212217088,1.688796691,0.008022303,-0.024889805,-0.029690051,-0.045120234,-0.053223754,-0.035373621,-0.043466571,-0.056642574,-0.065747096,0.021037774,0.026817247,0.037788764,0.043051228,0.031833231,0.039739324,0.051848256,0.06308292,0.9,0.05
Macy'sInc_M,M,Stock,0.000543637,-1.508776516,17.98594658,1.657896671,0.01133603,-0.033994129,-0.043943718,-0.068927735,-0.120757831,-0.058908957,-0.078843127,-0.123421163,-0.165923361,0.029165383,0.040029628,0.05551488,0.074563757,0.046634011,0.059343302,0.079900811,0.096340394,0.316425196,0.024889683
MarathonOilCorp_MRO,MRO,Stock,0.000794615,0.178602095,6.77671414,1.647424805,0.014974558,-0.047469882,-0.060689718,-0.079081829,-0.090446376,-0.067187048,-0.080199602,-0.096535908,-0.107718577,0.041908522,0.05382429,0.083253709,0.099634102,0.064896555,0.082118992,0.107749586,0.124754933,0.939284519,0.060715281
MarathonPetroleu_MPC,MPC,Stock,0.000419929,-0.281451269,5.15977656,1.784708309,0.012183036,-0.033352635,-0.045699299,-0.060219805,-0.070380687,-0.049131546,-0.059813903,-0.073619179,-0.082068386,0.031517941,0.038499918,0.050944251,0.070760616,0.043770121,0.052801465,0.066825484,0.076593627,0.936672157,0.046848564
MarketAxes_MKTX,MKTX,Stock,0.00026964,-0.064336494,7.260722967,1.783201937,0.009594647,-0.024078267,-0.031493038,-0.041916451,-0.050210683,-0.035836913,-0.043848458,-0.058231635,-0.070963296,0.026206745,0.034168679,0.045972926,0.054195808,0.038199417,0.046980078,0.060139157,0.070541948,0.064320496,0.046256556
MarriottInt'l_MAR,MAR,Stock,0.000207183,-0.341740066,5.501603781,1.713016955,0.008135452,-0.023348621,-0.029224292,-0.042495525,-0.051901955,-0.034304548,-0.042196581,-0.053029844,-0.060308187,0.022875921,0.030001358,0.03664437,0.042487055,0.031732773,0.037793334,0.045810977,0.052161678,0.809575078,0.115777388
Marsh&McLenna_MMC,MMC,Stock,9.89E-05,-0.210285915,6.172515879,1.705513124,0.005535071,-0.015418503,-0.022195352,-0.028192781,-0.03540183,-0.023907072,-0.0292879,-0.035614564,-0.04019378,0.015942829,0.019278453,0.025349525,0.028895713,0.022204978,0.026690968,0.033618588,0.040467485,0.632921732,0.143438828
MartinMariettaMaterial_MLM,MLM,Stock,0.000326897,0.601179714,8.548242549,1.732399839,0.010150595,-0.028120967,-0.036228539,-0.045042814,-0.048984718,-0.038736551,-0.045986052,-0.05478934,-0.062760105,0.0283296,0.035676777,0.046819561,0.06689265,0.042881311,0.054211565,0.076275013,0.095661596,0.787991246,0.092116372
MascoCorp_MAS,MAS,Stock,0.000259065,-0.222074399,8.142994156,1.768216824,0.009185913,-0.023487799,-0.032560395,-0.043511402,-0.05522348,-0.037655954,-0.047354085,-0.061764962,-0.075509907,0.023378835,0.028592989,0.036900474,0.058513678,0.034799142,0.042943583,0.060547787,0.075433031,0.9,0.05
MastercardInc_MA,MA,Stock,0.000194293,-0.087050403,6.485311311,1.588194032,0.007109586,-0.023729162,-0.031921342,-0.041930554,-0.046805053,-0.03373268,-0.039797784,-0.048028743,-0.051869654,0.020785351,0.028089735,0.036089934,0.047684324,0.032114866,0.039287177,0.051627347,0.060651421,0.753854706,0.174721009
MaximIntegratedProductsIn_MXIM,MXIM,Stock,0.000279801,-0.116361829,9.980216737,1.61262044,0.008368636,-0.02616235,-0.034056576,-0.046661158,-0.060923967,-0.040555903,-0.050916494,-0.067099799,-0.079472561,0.023600855,0.032521173,0.041813931,0.057200462,0.037527714,0.047998606,0.066372241,0.083392108,0.766805162,0.111415617
McCormick&Co_MKC,MKC,Stock,0.000129908,-0.662736306,13.27622104,1.735605591,0.006240462,-0.016979125,-0.023302921,-0.030523125,-0.036869305,-0.02681509,-0.034028291,-0.04510495,-0.05592881,0.016564083,0.022622616,0.027743612,0.032511855,0.025130033,0.030828791,0.039771487,0.049372183,0.04014956,0.060910281
McDonald'sCorp_MCD,MCD,Stock,0.000103641,0.495140334,9.603865562,1.725135816,0.005554822,-0.014909154,-0.018795027,-0.024957893,-0.032898565,-0.022080453,-0.027122739,-0.036220099,-0.042557245,0.015138477,0.019334583,0.030064961,0.042479651,0.024336074,0.03168015,0.045040106,0.055457251,0.559732921,0.211687479
McKessonCorp_MCK,MCK,Stock,0.000295518,-2.658170989,40.20641457,1.6654482,0.008550917,-0.026343348,-0.038161658,-0.047480882,-0.053260599,-0.042576943,-0.054451293,-0.073715373,-0.097789021,0.023597717,0.030766562,0.040394024,0.048271801,0.033920087,0.041193672,0.05271856,0.060869099,0.108761925,0.32613701
Medtronicpl_MDT,MDT,Stock,0.000139139,-0.427364889,7.586385887,1.701325794,0.006537626,-0.018759624,-0.02402224,-0.032430997,-0.036917558,-0.027589076,-0.033687734,-0.043560857,-0.051899831,0.018485836,0.023816193,0.032095491,0.037097188,0.026355309,0.0321343,0.039787006,0.045214505,0.774728996,0.099222215
Merck&Co_MRK,MRK,Stock,0.000151815,0.293931123,8.954646955,1.747777139,0.006920021,-0.019848557,-0.024178852,-0.031647579,-0.041962822,-0.027923422,-0.033922619,-0.043250262,-0.051874326,0.018521148,0.023847072,0.030145703,0.04299937,0.028361836,0.035478781,0.049153153,0.062751776,0.411888146,0.189634052
MetLifeInc_MET,MET,Stock,0.00024308,-0.808302266,8.264743866,1.713627328,0.008582621,-0.025015507,-0.035592017,-0.045392078,-0.054088723,-0.039709339,-0.049421788,-0.064231052,-0.077773054,0.022276227,0.028764048,0.03901711,0.046181301,0.032093107,0.039455376,0.048301233,0.053839149,0.9,0.05
MettlerToled_MTD,MTD,Stock,0.000188602,-0.300857077,5.736262943,1.755545155,0.007938713,-0.02312018,-0.029583624,-0.039039102,-0.047056423,-0.033167386,-0.040016174,-0.048960595,-0.054887032,0.02043157,0.025842086,0.035372884,0.043201163,0.029407602,0.036059119,0.046833225,0.055059223,0.738433274,0.127858833
MicrochipTechnolog_MCHP,MCHP,Stock,0.000315355,-0.64861118,9.009176503,1.680335017,0.009512431,-0.027722288,-0.036967751,-0.046285373,-0.060333733,-0.042612082,-0.053222102,-0.072745714,-0.093893268,0.026568149,0.03532044,0.047090286,0.057037561,0.039007781,0.047891796,0.060998796,0.068582636,0.886350831,0.062931793
MicronTechnolog_MU,MU,Stock,0.000813192,-0.177026877,6.234013632,1.769431168,0.016693119,-0.045798173,-0.05749578,-0.077979754,-0.084983397,-0.065388602,-0.078417603,-0.097486304,-0.113066808,0.0436193,0.057106817,0.082063013,0.095922333,0.064341954,0.079112247,0.099000888,0.109669805,0.921542456,0.030205994
MicrosoftCorp_MSFT,MSFT,Stock,0.000209866,0.098198922,9.38819968,1.623259142,0.007392168,-0.021431311,-0.03054247,-0.039269848,-0.044289909,-0.033850283,-0.041166686,-0.051999367,-0.062924848,0.022104501,0.028695415,0.037803822,0.054884279,0.03380714,0.042510363,0.058411814,0.072856571,0.657635725,0.195393553
Mid-AmericaApartment_MAA,MAA,Stock,0.000131093,-0.695009234,5.64106192,1.725551796,0.006533173,-0.019147513,-0.026172181,-0.032789067,-0.039885564,-0.028710633,-0.03487104,-0.042966027,-0.050686187,0.017616056,0.021374701,0.02623651,0.029225758,0.023246643,0.026835246,0.031499338,0.035726959,0.691818588,0.075275787
MohawkIndustrie_MHK,MHK,Stock,0.000317135,-4.282197082,60.36243369,1.661005649,0.008143197,-0.024659877,-0.031573197,-0.042504603,-0.053936396,-0.042500817,-0.056330337,-0.089135816,-0.129524793,0.023001451,0.02889873,0.038122852,0.048924259,0.033108329,0.040443885,0.05206696,0.060267962,0.413882284,0.525684136
MolsonCoorsBrewingCompan_TAP,TAP,Stock,0.000240935,-0.393061278,19.94332894,1.657596882,0.007754065,-0.022211305,-0.03024711,-0.040368797,-0.049246395,-0.035491686,-0.045288726,-0.062348758,-0.081179101,0.022106205,0.029361063,0.03861964,0.05091133,0.034851764,0.044016142,0.061570711,0.078377844,0.100050305,0.179521923
